project_A,project_B,lang_A,lang_B,num_bugs_A,num_bugs_B,domain_gap_accuracy
spring-projects/spring-security-oauth,jupyterlab/jupyterlab,Java,Python,101,200,0.9985169205878387
spring-projects/spring-security-oauth,lightning-ai/lightning,Java,Python,101,374,0.9974025974025974
spring-projects/spring-security-oauth,mesonbuild/meson,Java,Python,101,945,0.9984195077895688
spring-projects/spring-security-oauth,prefecthq/prefect,Java,Python,101,406,0.9970071081182192
spring-projects/spring-security-oauth,pyca/cryptography,Java,Python,101,337,0.9974608548455354
spring-projects/spring-security-oauth,pydata/xarray,Java,Python,101,122,0.9965729952021933
spring-projects/spring-security-oauth,pytest-dev/pytest,Java,Python,101,118,0.9963680387409201
spring-projects/spring-security-oauth,sphinx-doc/sphinx,Java,Python,101,186,0.9960822722820764
spring-projects/spring-security-oauth,eclipse-aspectj/aspectj,Java,Java,101,269,0.9966749792186201
spring-projects/spring-security-oauth,eclipse-birt/birt,Java,Java,101,3498,0.9983624454148472
spring-projects/spring-security-oauth,eclipse-jdt/eclipse.jdt.ui,Java,Java,101,2543,0.9985552612569227
spring-projects/spring-security-oauth,eclipse-platform/eclipse.platform.swt,Java,Java,101,90,0.9966120835686053
spring-projects/spring-security-oauth,eclipse-platform/eclipse.platform.ui,Java,Java,101,2063,0.9973643410852713
spring-projects/spring-security-oauth,apache/tomcat,Java,Java,101,51,0.993517017828201
spring-projects/spring-webflow,spring-projects/spring-ws,Java,Java,134,174,0.9895384615384616
spring-projects/spring-webflow,bitcoin/bitcoin,Java,C++,134,563,0.9950918964076859
spring-projects/spring-webflow,clickhouse/clickhouse,Java,C++,134,1541,0.9983796540913734
spring-projects/spring-webflow,electron/electron,Java,C++,134,1451,0.9975965665236052
spring-projects/spring-webflow,godotengine/godot,Java,C++,134,1486,0.9966815425105847
spring-projects/spring-webflow,protocolbuffers/protobuf,Java,C++,134,229,0.9976431443227506
spring-projects/spring-webflow,dagger/dagger,Java,Go,134,399,0.9956131188635889
spring-projects/spring-webflow,nats-io/nats-server,Java,Go,134,298,0.9984563136770608
spring-projects/spring-webflow,nektos/act,Java,Go,134,166,0.9972375690607734
spring-projects/spring-webflow,elastic/elasticsearch,Java,Java,134,970,0.9978261713442801
spring-projects/spring-webflow,apache/dolphinscheduler,Java,Java,134,1369,0.9918343875790684
spring-projects/spring-webflow,apache/dubbo,Java,Java,134,379,0.994515767169388
spring-projects/spring-webflow,liquibase/liquibase,Java,Java,134,241,0.9934282584884995
spring-projects/spring-webflow,openrefine/openrefine,Java,Java,134,620,0.9833675096832991
spring-projects/spring-webflow,seleniumhq/selenium,Java,Java,134,134,0.9874680306905371
spring-projects/spring-webflow,axios/axios,Java,JavaScript,134,113,0.9985521235521235
spring-projects/spring-webflow,facebook/react,Java,JavaScript,134,483,0.9963064458477302
spring-projects/spring-webflow,fastify/fastify,Java,JavaScript,134,279,1.0
spring-projects/spring-webflow,mozilla/pdf.js,Java,JavaScript,134,543,0.9878987898789879
spring-projects/spring-webflow,sveltejs/svelte,Java,JavaScript,134,1107,0.9954098360655738
spring-projects/spring-webflow,vercel/next.js,Java,JavaScript,134,1258,0.9975790093568017
spring-projects/spring-webflow,apache/airflow,Java,Python,134,1648,0.9975629165423257
spring-projects/spring-webflow,ccxt/ccxt,Java,Python,134,693,0.9989154013015185
spring-projects/spring-webflow,localstack/localstack,Java,Python,134,472,0.9959807073954984
spring-projects/spring-webflow,posthog/posthog,Java,Python,134,403,0.9948923463774949
spring-projects/spring-webflow,ansible/ansible,Java,Python,134,768,0.9973924380704041
spring-projects/spring-webflow,langchain-ai/langchain,Java,Python,134,130,0.9972850678733032
spring-projects/spring-webflow,odoo/odoo,Java,Python,134,115,0.9861702127659574
spring-projects/spring-webflow,quarkusio/quarkus,Java,Java,134,950,0.9967102080309628
spring-projects/spring-webflow,hannah-sten/texify-idea,Java,Kotlin,134,53,0.9899756986634265
spring-projects/spring-webflow,horizontalsystems/unstoppable-wallet-android,Java,Kotlin,134,15,0.9785932721712538
spring-projects/spring-webflow,intellij-rust/intellij-rust,Java,Kotlin,134,233,0.9959052875200285
spring-projects/spring-webflow,jwstegemann/fritz2,Java,Kotlin,134,12,0.9915878023133544
spring-projects/spring-webflow,square/anvil,Java,Kotlin,134,49,0.9954476479514416
spring-projects/spring-webflow,square/kotlinpoet,Java,Kotlin,134,24,0.9963484611371936
spring-projects/spring-webflow,square/leakcanary,Java,Kotlin,134,36,0.9937522969496508
spring-projects/spring-webflow,square/okhttp,Java,Kotlin,134,15,0.9973958333333334
spring-projects/spring-webflow,thundernest/k-9,Java,Kotlin,134,146,0.9781910009182736
spring-projects/spring-webflow,dmwm/wmcore,Java,Python,134,263,0.9916327453640886
spring-projects/spring-webflow,rucio/rucio,Java,Python,134,297,0.9966178128523112
spring-projects/spring-webflow,iterative/dvc,Java,Python,134,132,0.996580547112462
spring-projects/spring-webflow,conda/conda,Java,Python,134,608,0.9973168768446472
spring-projects/spring-webflow,dagster-io/dagster,Java,Python,134,154,0.9962863463969659
spring-projects/spring-webflow,django/django,Java,Python,134,850,0.9945150501672241
spring-projects/spring-webflow,googleapis/google-cloud-python,Java,Python,134,911,0.99766127460534
spring-projects/spring-webflow,huggingface/transformers,Java,Python,134,1049,0.9986127809118653
spring-projects/spring-webflow,pandas-dev/pandas,Java,Python,134,5016,0.9972583961617546
spring-projects/spring-webflow,qiskit/qiskit,Java,Python,134,1356,0.9965494359654944
spring-projects/spring-webflow,scipy/scipy,Java,Python,134,100,0.9962606837606838
spring-projects/spring-webflow,sympy/sympy,Java,Python,134,384,0.9979564032697548
spring-projects/spring-webflow,matplotlib/matplotlib,Java,Python,134,184,0.9880009055920308
spring-projects/spring-webflow,numpy/numpy,Java,Python,134,803,0.9969675090252708
spring-projects/spring-webflow,open-mmlab/mmdetection,Java,Python,134,103,0.9966520731393252
spring-projects/spring-webflow,pantsbuild/pants,Java,Python,134,734,0.9986141358146902
spring-projects/spring-webflow,pypa/pip,Java,Python,134,684,0.9981994148098132
spring-projects/spring-webflow,ray-project/ray,Java,Python,134,340,0.9944379769758117
spring-projects/spring-webflow,scikit-learn/scikit-learn,Java,Python,134,228,0.993920233463035
spring-projects/spring-webflow,wagtail/wagtail,Java,Python,134,407,0.9936612925451288
spring-projects/spring-webflow,ytdl-org/youtube-dl,Java,Python,134,309,0.9989361702127659
spring-projects/spring-webflow,celery/celery,Java,Python,134,245,0.9971501852379595
spring-projects/spring-webflow,conan-io/conan,Java,Python,134,858,0.9975299258977769
spring-projects/spring-webflow,docker/compose,Java,Python,134,583,0.9958222559817699
spring-projects/spring-webflow,google/jax,Java,Python,134,568,0.9987797437461867
spring-projects/spring-webflow,ipython/ipython,Java,Python,134,843,0.9925490196078431
spring-projects/spring-webflow,jupyterlab/jupyterlab,Java,Python,134,200,0.9941988629771435
spring-projects/spring-webflow,lightning-ai/lightning,Java,Python,134,374,0.9945634793732011
spring-projects/spring-webflow,mesonbuild/meson,Java,Python,134,945,0.996093056295507
spring-projects/spring-webflow,prefecthq/prefect,Java,Python,134,406,0.9938048528652556
spring-projects/spring-webflow,pyca/cryptography,Java,Python,134,337,0.995230078563412
spring-projects/spring-webflow,pydata/xarray,Java,Python,134,122,0.9962420142803458
spring-projects/spring-webflow,pytest-dev/pytest,Java,Python,134,118,0.9964949176305643
spring-projects/spring-webflow,sphinx-doc/sphinx,Java,Python,134,186,0.9944495837187789
spring-projects/spring-webflow,eclipse-aspectj/aspectj,Java,Java,134,269,0.9842028684265226
spring-projects/spring-webflow,eclipse-birt/birt,Java,Java,134,3498,0.9921420091582339
spring-projects/spring-webflow,eclipse-jdt/eclipse.jdt.ui,Java,Java,134,2543,0.9916912074042912
spring-projects/spring-webflow,eclipse-platform/eclipse.platform.swt,Java,Java,134,90,0.9899091826437941
spring-projects/spring-webflow,eclipse-platform/eclipse.platform.ui,Java,Java,134,2063,0.9797438578149503
spring-projects/spring-webflow,apache/tomcat,Java,Java,134,51,0.9901477832512315
spring-projects/spring-ws,bitcoin/bitcoin,Java,C++,174,563,0.9981860862142552
spring-projects/spring-ws,clickhouse/clickhouse,Java,C++,174,1541,0.9988291644491751
spring-projects/spring-ws,electron/electron,Java,C++,174,1451,0.9986021317490826
spring-projects/spring-ws,godotengine/godot,Java,C++,174,1486,0.9978910369068541
spring-projects/spring-ws,protocolbuffers/protobuf,Java,C++,174,229,0.997717220716222
spring-projects/spring-ws,dagger/dagger,Java,Go,174,399,0.9960724416321187
spring-projects/spring-ws,nats-io/nats-server,Java,Go,174,298,0.9990115321252059
spring-projects/spring-ws,nektos/act,Java,Go,174,166,0.9989837398373984
spring-projects/spring-ws,elastic/elasticsearch,Java,Java,174,970,0.9976523066087569
spring-projects/spring-ws,apache/dolphinscheduler,Java,Java,174,1369,0.9967023907666942
spring-projects/spring-ws,apache/dubbo,Java,Java,174,379,0.9946284691136974
spring-projects/spring-ws,liquibase/liquibase,Java,Java,174,241,0.9959396751740139
spring-projects/spring-ws,openrefine/openrefine,Java,Java,174,620,0.9918757467144564
spring-projects/spring-ws,seleniumhq/selenium,Java,Java,174,134,0.9959296218487395
spring-projects/spring-ws,axios/axios,Java,JavaScript,174,113,1.0
spring-projects/spring-ws,facebook/react,Java,JavaScript,174,483,0.9981682745145928
spring-projects/spring-ws,fastify/fastify,Java,JavaScript,174,279,1.0
spring-projects/spring-ws,mozilla/pdf.js,Java,JavaScript,174,543,0.9965445749827229
spring-projects/spring-ws,sveltejs/svelte,Java,JavaScript,174,1107,0.9978439563401159
spring-projects/spring-ws,vercel/next.js,Java,JavaScript,174,1258,0.9989389216791564
spring-projects/spring-ws,apache/airflow,Java,Python,174,1648,0.9981408903627776
spring-projects/spring-ws,ccxt/ccxt,Java,Python,174,693,0.9990537848605577
spring-projects/spring-ws,localstack/localstack,Java,Python,174,472,0.9960184409052808
spring-projects/spring-ws,posthog/posthog,Java,Python,174,403,0.998722248842038
spring-projects/spring-ws,ansible/ansible,Java,Python,174,768,0.9978165938864629
spring-projects/spring-ws,langchain-ai/langchain,Java,Python,174,130,0.9973689156173652
spring-projects/spring-ws,odoo/odoo,Java,Python,174,115,0.9980426272292301
spring-projects/spring-ws,quarkusio/quarkus,Java,Java,174,950,0.9976057852047298
spring-projects/spring-ws,hannah-sten/texify-idea,Java,Kotlin,174,53,0.9951424870466321
spring-projects/spring-ws,horizontalsystems/unstoppable-wallet-android,Java,Kotlin,174,15,0.9947242206235012
spring-projects/spring-ws,intellij-rust/intellij-rust,Java,Kotlin,174,233,0.9972288934047663
spring-projects/spring-ws,jwstegemann/fritz2,Java,Kotlin,174,12,0.9946996466431095
spring-projects/spring-ws,square/anvil,Java,Kotlin,174,49,0.9954878736604625
spring-projects/spring-ws,square/kotlinpoet,Java,Kotlin,174,24,0.9935785172212492
spring-projects/spring-ws,square/leakcanary,Java,Kotlin,174,36,0.9956297179181566
spring-projects/spring-ws,square/okhttp,Java,Kotlin,174,15,0.9947552447552448
spring-projects/spring-ws,thundernest/k-9,Java,Kotlin,174,146,0.9947013487475915
spring-projects/spring-ws,dmwm/wmcore,Java,Python,174,263,0.9964438122332859
spring-projects/spring-ws,rucio/rucio,Java,Python,174,297,0.9952153110047847
spring-projects/spring-ws,iterative/dvc,Java,Python,174,132,0.9979406919275123
spring-projects/spring-ws,conda/conda,Java,Python,174,608,0.9946068691456146
spring-projects/spring-ws,dagster-io/dagster,Java,Python,174,154,0.9984741407002891
spring-projects/spring-ws,django/django,Java,Python,174,850,0.9979370100398844
spring-projects/spring-ws,googleapis/google-cloud-python,Java,Python,174,911,0.9982103797971764
spring-projects/spring-ws,huggingface/transformers,Java,Python,174,1049,0.9988688849090395
spring-projects/spring-ws,pandas-dev/pandas,Java,Python,174,5016,0.9990533291259073
spring-projects/spring-ws,qiskit/qiskit,Java,Python,174,1356,0.9974082662665393
spring-projects/spring-ws,scipy/scipy,Java,Python,174,100,0.9949152542372881
spring-projects/spring-ws,sympy/sympy,Java,Python,174,384,0.9985885673959068
spring-projects/spring-ws,matplotlib/matplotlib,Java,Python,174,184,0.9959648706384999
spring-projects/spring-ws,numpy/numpy,Java,Python,174,803,0.997768189257551
spring-projects/spring-ws,open-mmlab/mmdetection,Java,Python,174,103,0.9970100570807284
spring-projects/spring-ws,pantsbuild/pants,Java,Python,174,734,0.998686603354213
spring-projects/spring-ws,pypa/pip,Java,Python,174,684,0.9976409530549658
spring-projects/spring-ws,ray-project/ray,Java,Python,174,340,0.9965457685664939
spring-projects/spring-ws,scikit-learn/scikit-learn,Java,Python,174,228,0.9966734902763562
spring-projects/spring-ws,wagtail/wagtail,Java,Python,174,407,0.9980150290656459
spring-projects/spring-ws,ytdl-org/youtube-dl,Java,Python,174,309,0.999437570303712
spring-projects/spring-ws,celery/celery,Java,Python,174,245,0.9969742813918305
spring-projects/spring-ws,conan-io/conan,Java,Python,174,858,0.9988139948606444
spring-projects/spring-ws,docker/compose,Java,Python,174,583,0.9987649238369699
spring-projects/spring-ws,google/jax,Java,Python,174,568,0.9985147464460005
spring-projects/spring-ws,ipython/ipython,Java,Python,174,843,0.997140522875817
spring-projects/spring-ws,jupyterlab/jupyterlab,Java,Python,174,200,0.9983363042186572
spring-projects/spring-ws,lightning-ai/lightning,Java,Python,174,374,0.9958946288060212
spring-projects/spring-ws,mesonbuild/meson,Java,Python,174,945,0.9968675142804496
spring-projects/spring-ws,prefecthq/prefect,Java,Python,174,406,0.9964577656675749
spring-projects/spring-ws,pyca/cryptography,Java,Python,174,337,0.9952380952380953
spring-projects/spring-ws,pydata/xarray,Java,Python,174,122,0.9971509971509972
spring-projects/spring-ws,pytest-dev/pytest,Java,Python,174,118,0.9977349943374858
spring-projects/spring-ws,sphinx-doc/sphinx,Java,Python,174,186,0.9960513326752222
spring-projects/spring-ws,eclipse-aspectj/aspectj,Java,Java,174,269,0.9950075971347949
spring-projects/spring-ws,eclipse-birt/birt,Java,Java,174,3498,0.9971975979410924
spring-projects/spring-ws,eclipse-jdt/eclipse.jdt.ui,Java,Java,174,2543,0.9980653482373173
spring-projects/spring-ws,eclipse-platform/eclipse.platform.swt,Java,Java,174,90,0.9945828819068255
spring-projects/spring-ws,eclipse-platform/eclipse.platform.ui,Java,Java,174,2063,0.9966433941997852
spring-projects/spring-ws,apache/tomcat,Java,Java,174,51,0.985663082437276
bitcoin/bitcoin,clickhouse/clickhouse,C++,C++,563,1541,0.9918864097363083
bitcoin/bitcoin,electron/electron,C++,C++,563,1451,0.9929097968600529
bitcoin/bitcoin,godotengine/godot,C++,C++,563,1486,0.9930686406460296
bitcoin/bitcoin,protocolbuffers/protobuf,C++,C++,563,229,0.9926503674816259
bitcoin/bitcoin,dagger/dagger,C++,Go,563,399,0.9935826916024936
bitcoin/bitcoin,nats-io/nats-server,C++,Go,563,298,0.9956196581196581
bitcoin/bitcoin,nektos/act,C++,Go,563,166,0.9945737368865308
bitcoin/bitcoin,elastic/elasticsearch,C++,Java,563,970,0.9974593814691676
bitcoin/bitcoin,apache/dolphinscheduler,C++,Java,563,1369,0.9957478401727862
bitcoin/bitcoin,apache/dubbo,C++,Java,563,379,0.9975254524886877
bitcoin/bitcoin,liquibase/liquibase,C++,Java,563,241,0.9972372864013097
bitcoin/bitcoin,openrefine/openrefine,C++,Java,563,620,0.9941960038058991
bitcoin/bitcoin,seleniumhq/selenium,C++,Java,563,134,0.9927551825550535
bitcoin/bitcoin,axios/axios,C++,JavaScript,563,113,0.9975588917368485
bitcoin/bitcoin,facebook/react,C++,JavaScript,563,483,0.9953151911815363
bitcoin/bitcoin,fastify/fastify,C++,JavaScript,563,279,0.9980877390326209
bitcoin/bitcoin,mozilla/pdf.js,C++,JavaScript,563,543,0.9944684042752672
bitcoin/bitcoin,sveltejs/svelte,C++,JavaScript,563,1107,0.9957805907172996
bitcoin/bitcoin,vercel/next.js,C++,JavaScript,563,1258,0.9975705475612036
bitcoin/bitcoin,apache/airflow,C++,Python,563,1648,0.9957677202882526
bitcoin/bitcoin,ccxt/ccxt,C++,Python,563,693,0.9968945275516001
bitcoin/bitcoin,localstack/localstack,C++,Python,563,472,0.9947733621699558
bitcoin/bitcoin,posthog/posthog,C++,Python,563,403,0.996551175253356
bitcoin/bitcoin,ansible/ansible,C++,Python,563,768,0.9935346105937481
bitcoin/bitcoin,langchain-ai/langchain,C++,Python,563,130,0.9954490812296067
