model_name,source_project,target_project,scenario,top-1,top-5,top-10,MAP,MRR
TRANP-CNN,jupyterlab/jupyterlab,qiskit/qiskit,CP-cold-start,0.0,0.0,0.0,0.0135,0.0081
TRANP-CNN,scikit-learn/scikit-learn,lightning-ai/lightning,CP-cold-start,0.0,0.0,0.0,0.015,0.0135
TRANP-CNN,lightning-ai/lightning,ipython/ipython,WP-large,0.0296,0.1893,0.2604,0.1688,0.1828
TRANP-CNN,jupyterlab/jupyterlab,qiskit/qiskit,CP-transfer,0.0699,0.2206,0.25,0.2346,0.3099
TRANP-CNN,scikit-learn/scikit-learn,lightning-ai/lightning,CP-transfer,0.2933,0.5467,0.68,0.3125,0.4298
TRANP-CNN,qiskit/qiskit,jupyterlab/jupyterlab,WP-small,0.2,0.475,0.5,0.6026,0.6117
TRANP-CNN,lightning-ai/lightning,ansible/ansible,WP-small,0.0065,0.026,0.0325,0.1627,0.1627
TRANP-CNN,lightning-ai/lightning,ipython/ipython,CP-cold-start,0.0,0.0,0.0,0.0073,0.0069
TRANP-CNN,qiskit/qiskit,jupyterlab/jupyterlab,WP-large,0.25,0.5,0.5,0.7183,0.7142
TRANP-CNN,lightning-ai/lightning,ipython/ipython,CP-transfer,0.0237,0.1006,0.1893,0.1137,0.1264
TRANP-CNN,prefecthq/prefect,scikit-learn/scikit-learn,WP-small,0.0217,0.087,0.1957,0.1846,0.2064
TRANP-CNN,lightning-ai/lightning,ansible/ansible,WP-large,0.0065,0.026,0.026,0.1763,0.1779
TRANP-CNN,prefecthq/prefect,scikit-learn/scikit-learn,WP-large,0.0435,0.1087,0.2391,0.3167,0.3171
TRANP-CNN,lightning-ai/lightning,ansible/ansible,CP-cold-start,0.0,0.0,0.0,0.0065,0.0062
TRANP-CNN,prefecthq/prefect,scikit-learn/scikit-learn,CP-cold-start,0.0,0.0,0.0,0.0237,0.027
TRANP-CNN,lightning-ai/lightning,ansible/ansible,CP-transfer,0.0,0.013,0.026,0.0845,0.0851
TRANP-CNN,ansible/ansible,lightning-ai/lightning,WP-small,0.2267,0.4933,0.6533,0.253,0.3589
TRANP-CNN,qiskit/qiskit,jupyterlab/jupyterlab,CP-cold-start,0.075,0.225,0.35,0.3015,0.3012
TRANP-CNN,ansible/ansible,lightning-ai/lightning,WP-large,0.28,0.5733,0.6933,0.3083,0.4145
TRANP-CNN,prefecthq/prefect,scikit-learn/scikit-learn,CP-transfer,0.0652,0.1304,0.1522,0.2879,0.3607
TRANP-CNN,scikit-learn/scikit-learn,prefecthq/prefect,WP-small,0.0976,0.2561,0.3293,0.2594,0.3284
TRANP-CNN,scikit-learn/scikit-learn,prefecthq/prefect,WP-large,0.1098,0.2805,0.3293,0.3171,0.3703
TRANP-CNN,ansible/ansible,lightning-ai/lightning,CP-cold-start,0.0,0.0,0.0,0.0148,0.0119
TRANP-CNN,scikit-learn/scikit-learn,prefecthq/prefect,CP-cold-start,0.0122,0.2439,0.2927,0.1523,0.1941
TRANP-CNN,scikit-learn/scikit-learn,prefecthq/prefect,CP-transfer,0.0854,0.2561,0.3415,0.2764,0.3457
TRANP-CNN,prefecthq/prefect,ansible/ansible,WP-small,0.0065,0.013,0.0195,0.1178,0.1185
TRANP-CNN,prefecthq/prefect,ansible/ansible,WP-large,0.0065,0.0195,0.039,0.1559,0.1615
TRANP-CNN,ansible/ansible,lightning-ai/lightning,CP-transfer,0.32,0.5467,0.6267,0.286,0.4301
TRANP-CNN,lightning-ai/lightning,wagtail/wagtail,WP-small,0.0488,0.0732,0.1098,0.3906,0.4276
TRANP-CNN,lightning-ai/lightning,wagtail/wagtail,WP-large,0.061,0.0732,0.1341,0.3761,0.4812
TRANP-CNN,prefecthq/prefect,ansible/ansible,CP-cold-start,0.0,0.0,0.0,0.0192,0.0188
TRANP-CNN,lightning-ai/lightning,wagtail/wagtail,CP-cold-start,0.0,0.0488,0.061,0.101,0.1204
TRANP-CNN,lightning-ai/lightning,wagtail/wagtail,CP-transfer,0.0488,0.0976,0.122,0.324,0.4088
TRANP-CNN,prefecthq/prefect,numpy/numpy,WP-small,0.0435,0.118,0.1988,0.1878,0.1985
TRANP-CNN,qiskit/qiskit,jupyterlab/jupyterlab,CP-transfer,0.35,0.475,0.475,0.7644,0.7836
TRANP-CNN,lightning-ai/lightning,numpy/numpy,CP-cold-start,0.0,0.0,0.0,0.0072,0.0058
TRANP-CNN,prefecthq/prefect,ansible/ansible,CP-transfer,0.0,0.0,0.0195,0.0407,0.0414
TRANP-CNN,ansible/ansible,prefecthq/prefect,WP-small,0.1098,0.2439,0.3171,0.2864,0.3542
TRANP-CNN,prefecthq/prefect,numpy/numpy,WP-large,0.0621,0.1553,0.2484,0.2502,0.2772
TRANP-CNN,ansible/ansible,prefecthq/prefect,WP-large,0.1829,0.3049,0.3537,0.363,0.4534
TRANP-CNN,lightning-ai/lightning,numpy/numpy,CP-transfer,0.0621,0.1553,0.205,0.2342,0.2677
TRANP-CNN,numpy/numpy,lightning-ai/lightning,WP-small,0.24,0.56,0.6533,0.307,0.3916
TRANP-CNN,numpy/numpy,lightning-ai/lightning,WP-large,0.32,0.5333,0.7067,0.3307,0.446
TRANP-CNN,prefecthq/prefect,numpy/numpy,CP-cold-start,0.0,0.0248,0.087,0.0648,0.0703
TRANP-CNN,numpy/numpy,lightning-ai/lightning,CP-cold-start,0.0,0.08,0.16,0.0594,0.0654
TRANP-CNN,ansible/ansible,prefecthq/prefect,CP-cold-start,0.0366,0.0732,0.1707,0.0923,0.141
TRANP-CNN,prefecthq/prefect,numpy/numpy,CP-transfer,0.0248,0.1553,0.1988,0.1866,0.2048
TRANP-CNN,numpy/numpy,prefecthq/prefect,WP-small,0.0488,0.2439,0.2927,0.2511,0.279
TRANP-CNN,numpy/numpy,prefecthq/prefect,WP-large,0.1463,0.2561,0.3049,0.3374,0.402
TRANP-CNN,ansible/ansible,prefecthq/prefect,CP-transfer,0.0366,0.2317,0.2927,0.2184,0.2606
TRANP-CNN,numpy/numpy,prefecthq/prefect,CP-cold-start,0.0,0.0244,0.0732,0.0331,0.0478
TRANP-CNN,numpy/numpy,lightning-ai/lightning,CP-transfer,0.2533,0.5333,0.6533,0.2926,0.3959
TRANP-CNN,lightning-ai/lightning,localstack/localstack,WP-small,0.0211,0.2,0.2947,0.1163,0.1548
TRANP-CNN,prefecthq/prefect,wagtail/wagtail,WP-small,0.0122,0.0488,0.0732,0.1847,0.2004
TRANP-CNN,prefecthq/prefect,wagtail/wagtail,WP-large,0.0488,0.0976,0.1341,0.3869,0.4405
TRANP-CNN,lightning-ai/lightning,localstack/localstack,WP-large,0.0316,0.2421,0.3368,0.1414,0.1859
TRANP-CNN,lightning-ai/lightning,localstack/localstack,CP-cold-start,0.0,0.0211,0.0211,0.016,0.0211
TRANP-CNN,prefecthq/prefect,wagtail/wagtail,CP-cold-start,0.0,0.0,0.0,0.0052,0.004
TRANP-CNN,lightning-ai/lightning,localstack/localstack,CP-transfer,0.0737,0.2,0.3368,0.1495,0.2001
TRANP-CNN,localstack/localstack,lightning-ai/lightning,WP-small,0.2267,0.56,0.6933,0.3012,0.382
TRANP-CNN,numpy/numpy,prefecthq/prefect,CP-transfer,0.0488,0.2805,0.3415,0.223,0.2655
TRANP-CNN,localstack/localstack,lightning-ai/lightning,WP-large,0.2667,0.5333,0.7333,0.3188,0.4192
TRANP-CNN,prefecthq/prefect,mesonbuild/meson,WP-small,0.0741,0.1799,0.1958,0.4491,0.4757
TRANP-CNN,prefecthq/prefect,wagtail/wagtail,CP-transfer,0.0488,0.0732,0.0976,0.3175,0.4117
TRANP-CNN,pydata/xarray,scikit-learn/scikit-learn,WP-small,0.0,0.1087,0.1739,0.1515,0.1502
TRANP-CNN,localstack/localstack,lightning-ai/lightning,CP-cold-start,0.0267,0.12,0.2133,0.0663,0.0902
TRANP-CNN,pydata/xarray,scikit-learn/scikit-learn,WP-large,0.0217,0.1304,0.1957,0.2493,0.2724
TRANP-CNN,pydata/xarray,scikit-learn/scikit-learn,CP-cold-start,0.0,0.0,0.0,0.0056,0.0055
TRANP-CNN,pydata/xarray,scikit-learn/scikit-learn,CP-transfer,0.0435,0.1522,0.1957,0.3561,0.3666
TRANP-CNN,scikit-learn/scikit-learn,pydata/xarray,WP-small,0.0,0.24,0.52,0.1245,0.139
TRANP-CNN,prefecthq/prefect,mesonbuild/meson,WP-large,0.0582,0.1746,0.2063,0.4166,0.4449
TRANP-CNN,scikit-learn/scikit-learn,pydata/xarray,WP-large,0.2,0.48,0.6,0.3011,0.3446
TRANP-CNN,localstack/localstack,lightning-ai/lightning,CP-transfer,0.1733,0.5067,0.6933,0.2654,0.3514
TRANP-CNN,prefecthq/prefect,pydata/xarray,WP-small,0.08,0.16,0.24,0.0951,0.1223
TRANP-CNN,scikit-learn/scikit-learn,pydata/xarray,CP-cold-start,0.0,0.04,0.2,0.0421,0.0535
TRANP-CNN,prefecthq/prefect,pydata/xarray,WP-large,0.08,0.44,0.72,0.254,0.2838
TRANP-CNN,prefecthq/prefect,mesonbuild/meson,CP-cold-start,0.0423,0.1376,0.1693,0.2787,0.3249
TRANP-CNN,scikit-learn/scikit-learn,pydata/xarray,CP-transfer,0.12,0.44,0.48,0.2359,0.2621
TRANP-CNN,numpy/numpy,qiskit/qiskit,WP-small,0.0478,0.2059,0.2647,0.2236,0.2807
TRANP-CNN,prefecthq/prefect,pydata/xarray,CP-cold-start,0.0,0.0,0.0,0.0077,0.0063
TRANP-CNN,prefecthq/prefect,mesonbuild/meson,CP-transfer,0.0688,0.1587,0.1958,0.3992,0.4425
TRANP-CNN,pydata/xarray,numpy/numpy,WP-small,0.0497,0.1118,0.1677,0.19,0.2056
TRANP-CNN,prefecthq/prefect,pydata/xarray,CP-transfer,0.04,0.28,0.6,0.1373,0.1606
TRANP-CNN,numpy/numpy,qiskit/qiskit,WP-large,0.0699,0.1765,0.25,0.2321,0.2889
TRANP-CNN,pydata/xarray,prefecthq/prefect,WP-small,0.0732,0.1829,0.2683,0.2205,0.2597
TRANP-CNN,pydata/xarray,prefecthq/prefect,WP-large,0.122,0.2561,0.3049,0.2823,0.3581
TRANP-CNN,pydata/xarray,numpy/numpy,WP-large,0.0373,0.1553,0.2174,0.2307,0.2388
TRANP-CNN,pydata/xarray,prefecthq/prefect,CP-cold-start,0.0244,0.1585,0.2561,0.1329,0.1646
TRANP-CNN,pydata/xarray,numpy/numpy,CP-cold-start,0.0062,0.0248,0.0373,0.0421,0.0527
TRANP-CNN,pydata/xarray,prefecthq/prefect,CP-transfer,0.1341,0.1951,0.3049,0.2752,0.359
TRANP-CNN,numpy/numpy,qiskit/qiskit,CP-cold-start,0.0037,0.0625,0.1287,0.0642,0.0925
TRANP-CNN,pydata/xarray,numpy/numpy,CP-transfer,0.0497,0.1739,0.1988,0.2088,0.2405
TRANP-CNN,numpy/numpy,pydata/xarray,WP-small,0.12,0.32,0.56,0.198,0.2294
TRANP-CNN,numpy/numpy,mesonbuild/meson,WP-small,0.0582,0.1799,0.2063,0.4203,0.4355
TRANP-CNN,numpy/numpy,pydata/xarray,WP-large,0.08,0.44,0.48,0.1999,0.2298
TRANP-CNN,numpy/numpy,mesonbuild/meson,WP-large,0.0582,0.1852,0.2063,0.4028,0.4227
TRANP-CNN,numpy/numpy,pydata/xarray,CP-cold-start,0.08,0.24,0.32,0.1062,0.1671
TRANP-CNN,numpy/numpy,qiskit/qiskit,CP-transfer,0.0882,0.2243,0.2721,0.2667,0.3282
TRANP-CNN,qiskit/qiskit,numpy/numpy,WP-small,0.0559,0.1242,0.1863,0.2136,0.2412
TRANP-CNN,numpy/numpy,mesonbuild/meson,CP-cold-start,0.0053,0.0476,0.0899,0.1093,0.1174
TRANP-CNN,qiskit/qiskit,numpy/numpy,WP-large,0.0373,0.1491,0.2174,0.2044,0.2233
TRANP-CNN,numpy/numpy,pydata/xarray,CP-transfer,0.24,0.48,0.6,0.3112,0.3505
TRANP-CNN,numpy/numpy,scikit-learn/scikit-learn,WP-small,0.0,0.1739,0.2174,0.1993,0.2102
TRANP-CNN,numpy/numpy,scikit-learn/scikit-learn,WP-large,0.0652,0.1739,0.1957,0.3504,0.3798
TRANP-CNN,qiskit/qiskit,numpy/numpy,CP-cold-start,0.0124,0.0435,0.0932,0.0732,0.0917
TRANP-CNN,numpy/numpy,mesonbuild/meson,CP-transfer,0.0688,0.1746,0.2063,0.4538,0.4771
TRANP-CNN,numpy/numpy,scikit-learn/scikit-learn,CP-cold-start,0.0,0.0,0.0,0.0041,0.0038
TRANP-CNN,numpy/numpy,localstack/localstack,WP-small,0.0526,0.2,0.3053,0.1163,0.1844
TRANP-CNN,numpy/numpy,localstack/localstack,WP-large,0.0947,0.2,0.3474,0.175,0.2194
TRANP-CNN,numpy/numpy,scikit-learn/scikit-learn,CP-transfer,0.0217,0.1304,0.1957,0.2217,0.2601
TRANP-CNN,numpy/numpy,localstack/localstack,CP-cold-start,0.0,0.0526,0.1053,0.0366,0.0493
TRANP-CNN,scikit-learn/scikit-learn,numpy/numpy,WP-small,0.0497,0.118,0.1988,0.1996,0.2183
TRANP-CNN,qiskit/qiskit,numpy/numpy,CP-transfer,0.0435,0.1429,0.1801,0.2121,0.2359
TRANP-CNN,wagtail/wagtail,docker/compose,WP-small,0.2821,0.6923,0.8034,0.398,0.4745
TRANP-CNN,scikit-learn/scikit-learn,numpy/numpy,WP-large,0.0311,0.0994,0.1366,0.1487,0.1594
TRANP-CNN,wagtail/wagtail,docker/compose,WP-large,0.2308,0.7009,0.8034,0.3958,0.4554
TRANP-CNN,scikit-learn/scikit-learn,numpy/numpy,CP-cold-start,0.0062,0.0186,0.0311,0.0353,0.0463
TRANP-CNN,numpy/numpy,localstack/localstack,CP-transfer,0.0632,0.1474,0.2632,0.1354,0.17
TRANP-CNN,localstack/localstack,numpy/numpy,WP-small,0.0373,0.1304,0.1863,0.1816,0.2089
TRANP-CNN,scikit-learn/scikit-learn,numpy/numpy,CP-transfer,0.0435,0.1615,0.2236,0.213,0.2364
TRANP-CNN,wagtail/wagtail,docker/compose,CP-cold-start,0.0085,0.0171,0.1368,0.0401,0.0495
TRANP-CNN,localstack/localstack,numpy/numpy,WP-large,0.0559,0.1553,0.205,0.2251,0.2494
TRANP-CNN,wagtail/wagtail,docker/compose,CP-transfer,0.2479,0.7179,0.7863,0.412,0.4606
TRANP-CNN,localstack/localstack,numpy/numpy,CP-cold-start,0.0,0.0,0.0,0.0075,0.0061
TRANP-CNN,localstack/localstack,numpy/numpy,CP-transfer,0.0311,0.1304,0.1988,0.1816,0.1941
TRANP-CNN,ipython/ipython,docker/compose,WP-small,0.2906,0.6923,0.7607,0.4095,0.4846
TRANP-CNN,ipython/ipython,docker/compose,WP-large,0.2393,0.6923,0.8547,0.3962,0.4579
TRANP-CNN,ipython/ipython,docker/compose,CP-cold-start,0.0,0.0,0.0,0.011,0.008
TRANP-CNN,ipython/ipython,docker/compose,CP-transfer,0.265,0.7179,0.7692,0.396,0.4698
TRANP-CNN,docker/compose,ipython/ipython,WP-small,0.0178,0.0828,0.1479,0.0965,0.1113
TRANP-CNN,docker/compose,ipython/ipython,WP-large,0.0355,0.1243,0.2249,0.1291,0.1578
TRANP-CNN,docker/compose,ipython/ipython,CP-cold-start,0.0,0.0,0.0,0.0102,0.0094
TRANP-CNN,docker/compose,ipython/ipython,CP-transfer,0.0355,0.1361,0.2189,0.137,0.1575
TRANP-CNN,ipython/ipython,qiskit/qiskit,WP-small,0.0699,0.1875,0.2537,0.2313,0.2782
TRANP-CNN,ipython/ipython,qiskit/qiskit,WP-large,0.0662,0.1875,0.2574,0.2308,0.2891
TRANP-CNN,ipython/ipython,qiskit/qiskit,CP-cold-start,0.0037,0.0368,0.0919,0.0724,0.074
TRANP-CNN,ipython/ipython,qiskit/qiskit,CP-transfer,0.0772,0.1654,0.239,0.2324,0.2964
BLAZE,ipython/ipython,qiskit/qiskit,WP-large,0.3272,0.5919,0.6912,0.3877,0.4571
BLAZE,ipython/ipython,qiskit/qiskit,CP-cold-start,0.1287,0.3272,0.4154,0.1801,0.2362
BLAZE,ipython/ipython,qiskit/qiskit,CP-transfer,0.3199,0.5515,0.6618,0.3679,0.4386
COOBA,scikit-learn/scikit-learn,numpy/numpy,WP-large,0.055900621118012424,0.13043478260869565,0.2422360248447205,0.08884283293497675,0.1045001232161865
COOBA,scikit-learn/scikit-learn,numpy/numpy,CP-cold-start,0.0,0.0,0.006211180124223602,0.0026024372101913712,0.002555383215740119
COOBA,scikit-learn/scikit-learn,numpy/numpy,CP-transfer,0.012422360248447204,0.11801242236024845,0.14906832298136646,0.06536163653958964,0.06946758279994106
